Frequent Hosts:
host	count
89.47.158.209	1
5.78.22.40	1
89.34.48.75	1
5.127.110.240	1
192.15.182.27	1
91.98.6.76	1
31.59.134.234	1
37.129.59.66	1
40.77.252.158	1
5.209.143.163	1
178.131.138.143	1
5.113.127.138	1
5.124.13.144	1
89.199.234.165	1
77.81.35.118	1
158.58.86.120	1
91.251.228.203	1
204.18.146.39	1
178.131.133.217	1
80.210.136.244	1
176.221.24.186	1
46.225.13.14	1
104.248.90.50	1
2.185.98.141	1
37.27.197.7	1
5.218.221.195	1
46.248.59.43	1
5.78.203.200	1
5.73.104.174	1
5.120.212.114	1
37.137.26.10	1
93.117.119.43	1
151.235.205.222	1
91.251.134.87	1
5.127.197.131	1
46.248.32.60	1
5.78.56.20	1
37.129.74.229	1
5.208.183.22	1
5.213.85.69	1
5.124.14.249	1
99.229.20.212	1
89.198.253.0	1
37.27.172.191	1
188.158.139.220	1
151.235.192.97	1
5.209.71.253	1
80.250.193.180	1
46.4.153.161	1
188.210.115.71	1
5.127.203.214	1
5.215.200.9	1
5.236.143.6	1
192.15.52.127	1
5.213.109.154	1
5.124.205.108	1
2.178.241.53	1
5.209.140.172	1
2.186.222.27	1
89.47.152.156	1
5.124.190.155	1
5.234.49.62	1
5.125.252.216	1
5.120.116.168	1
83.120.124.1	1
89.196.223.113	1
83.123.202.1	1
46.62.251.187	1
151.238.115.42	1
5.112.166.235	1
77.81.218.201	1
5.126.27.124	1
5.113.124.99	1
192.15.162.212	1
5.127.53.194	1
5.212.35.153	1
2.183.75.127	1
5.127.248.72	1
5.216.9.90	1
54.36.225.125	1
5.125.14.27	1
5.125.149.198	1
5.120.87.85	1
5.127.210.203	1
5.208.119.217	1
5.121.149.117	1
83.121.43.236	1
79.127.24.112	1
89.196.40.41	1
151.238.255.118	1
5.112.162.62	1
46.224.62.32	1
89.196.231.218	1
83.120.168.187	1
5.127.221.202	1
89.199.182.127	1
5.213.5.183	1
83.122.154.108	1
89.219.199.54	1
5.112.27.194	1
5.114.21.233	1
2.190.240.51	1
151.234.99.133	1
204.18.39.198	1
151.235.245.84	1
5.122.175.117	1
5.216.40.77	1
2.185.76.157	1
5.120.254.119	1
5.122.252.15	1
158.58.81.217	1
5.218.161.97	1
188.210.168.180	1
5.119.106.41	1
5.209.158.65	1
5.217.142.83	1
37.129.19.239	1
2.184.163.146	1
89.219.121.199	1
5.125.44.241	1
5.126.143.112	1
37.137.0.59	1
188.34.97.27	1
89.196.49.28	1
5.121.247.135	1
5.216.163.10	1
5.124.48.255	1
5.122.93.136	1
93.110.219.135	1
188.215.175.250	1
31.59.244.21	1
83.120.241.153	1
5.113.101.150	1
31.57.214.59	1
188.214.187.17	1
79.132.211.34	1
91.98.244.39	1
5.237.197.184	1
89.235.89.31	1
5.218.80.12	1
113.203.90.44	1
5.208.96.58	1
89.199.153.95	1
5.200.116.109	1
5.115.194.59	1
79.127.84.73	1
83.123.221.29	1
31.214.133.13	1
5.119.213.41	1
83.122.224.116	1
86.55.37.11	1
83.121.158.1	1
46.100.94.3	1
83.122.237.193	1
5.126.126.14	1
5.120.190.173	1
5.122.244.110	1
5.122.230.43	1
37.255.234.117	1
188.229.127.23	1
2.190.199.176	1
40.77.253.28	1
64.62.175.98	1
83.123.59.209	1
5.117.31.217	1
5.104.210.230	1
188.215.164.174	1
83.120.174.126	1
95.64.32.8	1
5.213.220.185	1
94.184.170.54	1
91.99.240.88	1
83.122.227.155	1
5.125.238.253	1
5.117.101.40	1
204.18.1.20	1
5.125.0.89	1
89.198.171.61	1
5.213.94.127	1
83.121.243.209	1
37.129.186.183	1
5.120.48.216	1
5.218.179.113	1
5.115.185.32	1
2.190.75.79	1
5.116.233.55	1
5.122.4.255	1
192.15.56.47	1
5.212.88.151	1
5.117.208.169	1
5.219.1.118	1
5.115.67.59	1
2.183.86.238	1
188.34.68.87	1
80.210.245.137	1
2.186.19.246	1
5.210.201.212	1
5.119.24.239	1
5.121.242.130	1
46.248.54.180	1
83.120.195.1	1
95.81.78.205	1
83.122.161.146	1
5.217.125.201	1
5.78.126.110	1
5.119.40.171	1
95.162.244.5	1
89.34.41.233	1
5.119.220.251	1
37.98.58.56	1
95.64.58.81	1
5.112.108.48	1
5.115.231.173	1
5.127.232.75	1
192.15.179.86	1
83.122.72.192	1
89.198.183.91	1
5.123.164.133	1
5.209.125.139	1
5.208.95.172	1
5.123.5.20	1
5.209.48.77	1
5.239.108.12	1
5.215.159.218	1
5.212.36.178	1
188.208.62.223	1
5.202.65.33	1
217.218.252.141	1
5.216.208.45	1
83.121.103.51	1
188.229.96.165	1
5.112.140.162	1
192.15.80.45	1
89.196.53.85	1
37.236.117.37	1
5.123.137.228	1
188.209.2.99	1
86.55.238.99	1
5.117.149.42	1
5.122.87.8	1
5.208.155.81	1
2.180.226.123	1
5.113.135.29	1
83.121.154.183	1
46.41.244.148	1
89.36.16.214	1
37.27.39.252	1
37.129.234.186	1
5.121.159.111	1
83.120.204.87	1
2.181.170.23	1
5.112.209.154	1
5.123.15.201	1
5.126.195.151	1
5.122.89.210	1
5.125.131.108	1
5.125.143.60	1
2.179.45.96	1
176.65.177.41	1
83.123.48.46	1
86.55.214.220	1
151.242.37.210	1
5.115.75.239	1
46.62.161.59	1
144.217.5.49	1
37.98.10.33	1
188.210.136.249	1
5.116.181.139	1
188.159.225.58	1
37.27.199.237	1
89.199.8.199	1
109.203.183.61	1
2.182.228.132	1
5.112.247.44	1
204.18.116.41	1
17.58.99.67	1
31.59.130.20	1
5.214.140.251	1
83.122.38.111	1
89.37.250.92	1
5.217.95.187	1
5.113.227.53	1
31.59.210.227	1
151.235.123.207	1
5.208.163.14	1
83.121.224.9	1
83.122.181.101	1
5.75.16.103	1
104.248.165.17	1
2.179.161.110	1
192.15.165.55	1
109.74.228.126	1
5.73.113.102	1
5.115.156.43	1
69.194.78.31	1
5.122.213.67	1
154.59.43.216	1
5.126.3.163	1
5.106.221.253	1
5.123.254.193	1
89.199.148.230	1
83.123.130.146	1
5.213.138.3	1
178.238.206.95	1
31.2.190.172	1
5.127.118.213	1
5.200.237.0	1
5.126.106.97	1
5.215.247.113	1
204.18.211.74	1
5.208.128.251	1
5.115.21.93	1
5.120.36.117	1
5.117.114.84	1
37.254.34.167	1
5.115.194.28	1
5.123.230.83	1
37.137.74.173	1
91.99.209.144	1
5.117.198.97	1
83.123.153.69	1
5.214.157.184	1
5.209.9.99	1
188.159.130.92	1
69.194.66.9	1
31.2.181.126	1
5.210.21.46	1
2.191.31.99	1
5.127.121.46	1
5.117.210.191	1
5.127.9.77	1
162.158.77.156	1
188.229.0.115	1
5.112.79.15	1
37.27.160.50	1
172.80.224.253	1
5.62.219.170	1
95.64.12.58	1
5.238.177.151	1
5.234.17.23	1
5.106.237.192	1
83.120.56.191	1
5.113.79.88	1
31.14.126.25	1
164.215.141.165	1
5.117.54.123	1
176.65.182.212	1
83.122.41.108	1
64.207.208.5	1
5.233.163.3	1
5.117.188.103	1
5.134.190.241	1
5.106.82.79	1
5.116.170.31	1
151.239.131.206	1
83.121.162.175	1
37.153.179.245	1
83.123.250.7	1
91.251.170.37	1
5.74.185.183	1
89.219.254.14	1
37.129.122.94	1
83.123.171.23	1
5.75.44.83	1
93.117.38.65	1
5.218.250.170	1
5.127.48.82	1
91.251.89.56	1
93.114.31.239	1
5.123.139.160	1
5.122.251.98	1
5.121.246.168	1
83.120.145.135	1
5.124.186.39	1
2.187.155.249	1
176.65.166.40	1
37.129.160.66	1
5.119.246.2	1
37.148.84.151	1
83.120.221.192	1
5.114.204.93	1
192.15.114.4	1
195.181.11.245	1
2.176.36.117	1
5.215.223.121	1
37.129.119.64	1
5.112.147.93	1
37.129.72.157	1
5.73.148.153	1
2.181.166.215	1
5.113.226.199	1
5.122.174.246	1
5.106.163.84	1
83.120.101.148	1
5.119.106.22	1
5.114.164.236	1
5.208.135.56	1
5.232.113.62	1
2.191.83.210	1
5.52.124.233	1
5.123.211.88	1
5.120.2.215	1
5.115.251.86	1
5.122.52.162	1
5.53.63.91	1
37.27.159.88	1
91.99.57.213	1
66.79.98.185	1
5.116.55.136	1
2.181.216.70	1
178.173.156.189	1
2.180.86.55	1
5.123.110.216	1
5.121.239.214	1
212.33.217.137	1
151.241.0.212	1
83.121.244.255	1
5.114.189.143	1
79.127.20.112	1
5.214.235.5	1
5.212.77.204	1
38.130.176.219	1
89.199.216.105	1
5.214.242.45	1
86.55.12.4	1
89.32.105.240	1
2.183.251.221	1
5.215.206.181	1
5.120.205.132	1
5.122.149.16	1
5.123.83.29	1
5.119.129.6	1
151.235.117.249	1
5.214.86.73	1
83.121.146.178	1
5.127.122.165	1
5.237.115.110	1
192.15.131.185	1
151.234.51.230	1
86.55.31.246	1
5.211.129.50	1
2.178.195.216	1
190.2.144.113	1
37.202.223.143	1
31.170.56.21	1
5.216.217.153	1
5.213.119.102	1
31.2.186.199	1
5.123.162.172	1
80.210.138.216	1
83.122.67.161	1
5.211.143.243	1
5.232.103.68	1
5.112.157.27	1
188.229.94.167	1
5.210.151.55	1
89.198.61.40	1
5.116.50.213	1
5.114.184.47	1
86.55.203.60	1
5.124.147.30	1
2.184.96.206	1
5.211.143.81	1
83.123.144.220	1
5.127.71.115	1
79.127.26.115	1
51.15.130.150	1
5.113.97.149	1
5.122.109.245	1
5.120.150.177	1
5.124.73.38	1
80.210.5.181	1
5.208.206.26	1
5.208.25.225	1
5.113.26.170	1
5.124.243.200	1
83.122.170.251	1
5.214.22.235	1
167.99.62.214	1
5.114.246.230	1
204.18.156.222	1
5.127.32.192	1
5.212.13.64	1
5.211.90.156	1
31.58.218.195	1
2.183.248.25	1
113.203.56.217	1
37.46.165.192	1
79.248.78.202	1
5.238.142.147	1
5.125.210.51	1
5.120.244.53	1
5.216.193.209	1
5.78.222.157	1
95.64.43.200	1
192.227.158.56	1
5.190.175.130	1
5.215.25.129	1
5.216.155.38	1
91.251.216.169	1
5.208.72.83	1
31.2.213.200	1
86.55.94.138	1
5.121.188.188	1
37.129.212.199	1
83.120.155.116	1
5.113.78.9	1
5.218.246.61	1
5.126.186.141	1
89.198.116.228	1
2.176.19.60	1
5.113.89.218	1
192.15.236.232	1
5.121.123.12	1
83.123.109.138	1
5.117.143.200	1
5.127.104.198	1
95.156.217.123	1
151.238.49.44	1
5.75.107.233	1
5.112.71.82	1
89.199.63.28	1
5.122.220.78	1
86.55.250.233	1
83.122.199.190	1
5.198.161.82	1
31.58.85.140	1
46.148.35.98	1
138.197.34.88	1
138.68.105.90	1
83.123.194.93	1
5.126.68.58	1
5.200.107.118	1
5.125.214.215	1
31.56.254.76	1
5.239.30.232	1
2.187.56.45	1
37.137.44.70	1
5.114.236.221	1
201.69.59.110	1
5.119.245.15	1
37.156.50.87	1
5.73.128.93	1
151.234.62.34	1
176.65.188.99	1
95.64.70.22	1
37.129.249.154	1
5.127.126.225	1
5.235.55.30	1
172.80.228.138	1
2.182.106.248	1
5.126.238.209	1
178.173.139.65	1
37.129.114.115	1
46.225.250.8	1
5.117.23.236	1
37.156.55.59	1
91.251.169.216	1
37.129.16.251	1
151.239.177.34	1
5.116.242.164	1
5.123.175.128	1
2.186.91.27	1
5.234.119.114	1
5.121.62.55	1
46.251.195.37	1
142.93.230.248	1
151.242.44.155	1
89.187.187.135	1
151.234.158.14	1
5.216.185.247	1
5.120.43.192	1
46.224.139.223	1
159.89.108.56	1
5.62.222.125	1
5.113.48.40	1
5.122.252.34	1
151.238.238.24	1
5.213.227.4	1
83.121.221.116	1
151.233.254.31	1
204.18.69.204	1
37.129.44.216	1
46.51.122.55	1
89.34.37.11	1
5.125.47.204	1
5.114.212.204	1
5.216.70.246	1
158.58.87.139	1
91.251.169.54	1
83.120.76.25	1
69.194.105.77	1
192.15.250.231	1
89.198.5.230	1
5.113.188.34	1
5.123.147.115	1
5.210.231.227	1
5.234.248.152	1
5.119.6.174	1
37.254.25.161	1
5.127.66.10	1
89.196.157.173	1
89.196.230.154	1
5.127.251.179	1
5.216.80.84	1
5.127.101.163	1
95.64.40.91	1
5.235.119.92	1
151.234.79.36	1
77.237.177.211	1
89.47.135.139	1
5.120.239.14	1
5.236.147.127	1
89.196.191.144	1
5.116.32.189	1
5.124.133.185	1
83.122.249.45	1
192.15.129.87	1
37.156.114.234	1
185.219.114.179	1
5.209.244.4	1
5.123.200.217	1
5.218.148.248	1
5.127.226.144	1
66.160.178.59	1
5.215.205.222	1
5.126.200.210	1
5.127.27.13	1
5.121.167.243	1
83.122.3.12	1
172.80.235.248	1
5.114.77.120	1
188.159.54.207	1
5.113.131.73	1
5.125.221.231	1
5.115.217.121	1
37.137.42.66	1
158.58.8.249	1
194.225.170.56	1
192.15.135.249	1
5.160.148.127	1
89.196.185.131	1
5.233.252.50	1
5.112.46.172	1
91.99.34.107	1
5.215.81.68	1
5.127.177.15	1
5.78.165.73	1
31.57.165.66	1
79.132.203.235	1
83.123.14.241	1
5.123.133.97	1
5.219.63.184	1
5.117.0.145	1
86.55.177.164	1
5.214.66.199	1
151.238.246.23	1
5.213.182.179	1
5.126.178.35	1
86.55.10.127	1
5.216.221.5	1
5.202.10.109	1
5.239.38.85	1
5.216.5.232	1
151.235.200.136	1
5.121.180.231	1
5.120.134.10	1
5.124.126.153	1
192.15.172.70	1
66.79.103.81	1
37.129.127.158	1
83.123.167.46	1
5.209.73.137	1
5.236.199.205	1
5.217.106.246	1
5.122.58.103	1
5.114.171.27	1
5.218.177.169	1
5.125.75.226	1
5.113.20.191	1
31.57.94.103	1
5.218.156.25	1
5.213.210.25	1
5.119.55.246	1
83.121.49.51	1
5.218.186.94	1
5.236.166.138	1
172.80.224.53	1
5.116.72.74	1
5.216.132.216	1
5.115.239.61	1
5.209.150.138	1
217.24.147.166	1
79.127.69.182	1
5.112.130.97	1
5.125.189.27	1
204.18.107.224	1
5.217.155.35	1
31.58.54.182	1
5.113.109.113	1
5.127.8.137	1
5.127.215.225	1
5.215.4.139	1
5.115.119.105	1
83.121.85.109	1
2.186.253.79	1
5.53.53.88	1
5.216.238.24	1
172.80.217.62	1
5.119.14.42	1
5.114.147.224	1
5.119.247.87	1
5.127.69.10	1
95.163.255.206	1
176.65.161.58	1
5.200.127.44	1
95.64.120.208	1
37.137.10.190	1
31.56.114.205	1
2.186.226.78	1
80.191.111.32	1
79.127.0.47	1
91.251.114.168	1
94.183.168.56	1
5.125.92.204	1
84.241.37.219	1
188.245.77.191	1
5.126.119.29	1
5.217.221.74	1
151.234.28.129	1
5.120.197.176	1
5.215.118.63	1
86.55.219.232	1
5.119.49.165	1
5.113.141.225	1
188.158.36.243	1
89.32.20.153	1
5.106.157.255	1
5.200.116.122	1
89.196.134.208	1
5.122.66.124	1
83.120.195.75	1
31.58.253.183	1
5.117.123.85	1
5.209.157.83	1
5.127.169.100	1
5.209.227.157	1
31.59.143.100	1
93.115.219.154	1
185.140.56.27	1
176.65.188.150	1
5.78.114.45	1
37.129.115.54	1
78.38.99.118	1
188.240.252.254	1
2.183.33.255	1
5.122.45.125	1
5.113.222.67	1
89.199.125.17	1
31.2.150.157	1
89.196.244.155	1
5.127.193.83	1
91.186.213.219	1
5.52.132.125	1
5.215.223.20	1
31.2.198.253	1
5.122.98.234	1
31.59.149.64	1
5.202.208.134	1
5.125.83.92	1
37.255.118.52	1
37.129.99.28	1
5.112.75.10	1
46.101.189.171	1
5.233.203.244	1
89.199.140.203	1
37.129.165.28	1
31.58.74.131	1
89.196.89.172	1
5.116.209.183	1
93.114.20.123	1
37.98.49.42	1
192.15.223.16	1
185.100.44.135	1
216.185.45.228	1
192.15.155.79	1
2.176.143.167	1
94.24.83.121	1
89.198.105.170	1
37.129.45.50	1
5.120.232.109	1
5.217.88.41	1
37.129.214.227	1
93.126.29.113	1
5.120.103.107	1
86.55.122.239	1
83.121.237.125	1
89.165.75.146	1
5.125.154.131	1
5.215.28.186	1
89.199.45.167	1
83.122.15.70	1
91.99.133.94	1
5.237.101.40	1
178.238.200.86	1
5.125.91.95	1
5.219.35.71	1
178.253.38.102	1
37.129.67.194	1
213.207.224.11	1
86.55.194.119	1
151.233.138.147	1
204.18.171.20	1
5.212.196.109	1
188.34.100.90	1
213.183.53.219	1
5.126.7.228	1
5.125.85.130	1
213.195.63.192	1
91.98.63.239	1
83.123.41.145	1
5.212.205.43	1
37.228.131.38	1
89.196.162.104	1
5.117.226.208	1
83.121.32.66	1
46.51.3.147	1
72.52.87.83	1
5.113.112.247	1
91.232.75.30	1
83.120.234.97	1
5.117.39.135	1
5.73.187.114	1
5.123.60.156	1
5.121.180.141	1
91.99.70.56	1
40.77.252.121	1
89.199.39.196	1
5.235.222.126	1
5.120.181.111	1
204.18.96.69	1
5.127.70.135	1
5.115.234.78	1
5.117.249.196	1
188.212.168.87	1
5.122.5.76	1
89.199.215.28	1
5.62.205.129	1
5.208.42.151	1
5.211.115.82	1
91.251.10.83	1
5.122.125.24	1
5.210.100.69	1
5.122.243.122	1
5.52.220.233	1
5.122.10.25	1
37.156.158.248	1
5.208.157.114	1
5.112.215.32	1
37.254.250.101	1
71.6.232.7	1
5.125.176.67	1
83.121.161.114	1
5.117.59.164	1
81.12.12.42	1
83.120.199.70	1
5.214.172.245	1
204.18.22.236	1
204.18.187.146	1
5.119.228.47	1
5.123.146.4	1
5.215.31.213	1
46.224.74.207	1
46.225.206.208	1
5.125.150.81	1
31.57.88.54	1
89.196.231.123	1
37.255.57.7	1
83.123.140.235	1
139.162.224.38	1
94.182.192.102	1
5.123.137.35	1
77.81.33.2	1
5.215.187.5	1
5.126.125.100	1
5.121.201.237	1
5.62.216.174	1
2.179.72.214	1
91.98.108.33	1
5.125.156.22	1
5.237.168.117	1
89.199.185.208	1
188.158.130.215	1
84.241.62.155	1
5.121.5.152	1
5.106.77.170	1
5.209.241.32	1
151.238.192.30	1
5.215.120.213	1
54.37.73.105	1
151.239.250.166	1
5.113.121.138	1
2.176.34.31	1
5.213.129.180	1
5.125.244.84	1
2.190.24.30	1
37.148.81.167	1
5.127.249.243	1
46.245.29.62	1
176.203.191.4	1
83.120.190.151	1
5.117.0.120	1
5.211.27.203	1
5.117.90.119	1
37.129.248.59	1
46.224.60.45	1
5.217.148.15	1
151.238.240.200	1
5.217.210.4	1
83.122.135.111	1
94.183.143.62	1
5.124.7.41	1
5.120.200.117	1
2.182.34.93	1
5.216.55.200	1
5.201.219.92	1
204.18.120.135	1
5.212.74.6	1
151.232.239.122	1
2.186.230.218	1
5.117.200.15	1
204.18.128.106	1
180.94.84.244	1
5.113.171.64	1
37.129.113.248	1
5.119.174.58	1
5.124.217.225	1
86.104.104.223	1
83.123.173.26	1
5.116.235.151	1
46.224.95.157	1
5.120.124.114	1
5.113.44.214	1
2.178.217.172	1
5.125.197.131	1
5.113.109.182	1
45.116.232.55	1
91.92.147.40	1
91.251.246.159	1
86.55.5.190	1
2.191.245.102	1
5.119.38.72	1
151.235.120.0	1
5.116.84.37	1
5.120.60.204	1
51.38.127.168	1
5.121.41.36	1
69.194.66.112	1
192.15.46.60	1
5.119.22.237	1
5.119.140.115	1
31.59.226.245	1
5.113.212.121	1
86.55.171.101	1
188.34.123.145	1
37.254.131.151	1
37.148.16.105	1
2.187.62.168	1
91.251.8.233	1
188.34.100.47	1
5.214.229.108	1
86.55.124.110	1
151.234.148.60	1
178.173.195.130	1
5.113.99.137	1
5.115.184.179	1
95.64.83.132	1
178.131.105.214	1
5.218.16.237	1
5.234.18.183	1
79.127.7.23	1
5.123.213.136	1
89.196.93.174	1
5.119.148.44	1
51.38.124.148	1
5.232.8.53	1
5.123.137.229	1
2.185.76.124	1
31.58.252.229	1
40.77.192.172	1
77.81.36.17	1
5.202.208.227	1
5.119.2.251	1
5.214.100.132	1
2.186.212.194	1
83.122.11.204	1
5.115.195.251	1
192.15.148.83	1
86.55.249.218	1
192.15.83.140	1
31.45.31.28	1
5.113.207.58	1
5.125.126.133	1
164.132.58.79	1
83.120.142.99	1
151.239.153.254	1
5.211.255.250	1
5.208.202.233	1
5.212.238.143	1
5.114.131.112	1
5.121.210.110	1
83.120.254.60	1
5.217.75.230	1
5.74.170.198	1
31.2.191.162	1
5.119.25.166	1
89.198.67.34	1
5.208.241.128	1
5.112.246.180	1
5.127.76.234	1
5.127.143.33	1
5.120.35.5	1
89.219.207.85	1
86.55.96.210	1
5.236.207.72	1
5.72.122.137	1
91.98.250.132	1
45.56.194.123	1
5.122.146.131	1
5.119.95.185	1
5.216.100.135	1
86.55.171.144	1
5.212.221.157	1
2.184.129.104	1
5.213.151.193	1
31.14.127.17	1
31.59.138.198	1
5.213.236.159	1
83.120.1.129	1
2.177.229.85	1
178.128.50.24	1
86.55.91.224	1
46.225.52.205	1
46.248.46.246	1
5.113.99.105	1
5.78.145.44	1
89.36.16.228	1
83.120.42.28	1
5.124.188.76	1
5.113.103.93	1
37.137.139.207	1
2.186.247.193	1
204.18.111.113	1
158.58.8.190	1
5.113.240.93	1
5.119.134.93	1
5.121.88.2	1
5.78.36.15	1
5.125.138.191	1
82.115.30.146	1
5.126.206.236	1
5.123.125.53	1
2.177.25.200	1
5.124.3.1	1
31.56.157.82	1
5.208.170.60	1
5.106.69.127	1
5.120.187.5	1
5.208.62.183	1
5.112.14.207	1
89.249.64.156	1
5.113.225.13	1
5.122.101.6	1
5.122.227.146	1
5.106.221.243	1
188.208.178.194	1
5.232.2.12	1
5.115.212.173	1
151.239.92.153	1
188.208.251.38	1
37.148.62.152	1
185.92.7.70	1
89.38.245.194	1
5.211.228.24	1
5.211.141.101	1
2.191.206.144	1
5.122.148.33	1
83.121.234.179	1
31.59.213.221	1
113.203.73.47	1
83.121.138.125	1
84.47.196.117	1
5.217.235.145	1
2.191.3.164	1
176.65.184.198	1
5.120.107.255	1
89.196.170.134	1
5.119.208.251	1
46.100.200.75	1
5.124.84.157	1
157.230.27.152	1
2.185.47.170	1
151.233.218.212	1
2.186.156.177	1
178.173.158.231	1
217.24.157.159	1
83.121.86.24	1
5.127.36.9	1
113.203.8.248	1
5.115.240.8	1
5.234.118.206	1
82.102.14.77	1
93.114.23.171	1
5.218.222.161	1
5.208.225.144	1
204.18.224.141	1
5.126.48.16	1
2.191.6.75	1
5.234.120.171	1
151.232.182.41	1
5.113.220.73	1
83.123.132.32	1
220.181.108.107	1
192.15.52.26	1
83.123.20.79	1
79.127.19.71	1
91.99.217.150	1
89.38.242.47	1
5.113.174.155	1
5.112.193.227	1
5.236.158.2	1
89.199.91.6	1
2.182.181.21	1
37.98.7.110	1
5.73.34.32	1
31.2.178.107	1
5.127.175.89	1
95.82.113.150	1
91.99.57.156	1
5.112.67.148	1
5.239.101.174	1
5.121.90.7	1
5.219.242.208	1
37.254.73.37	1
45.56.194.60	1
192.15.192.252	1
5.119.97.20	1
5.120.167.43	1
5.212.212.35	1
204.18.153.42	1
5.120.149.227	1
5.215.84.190	1
83.122.60.207	1
31.7.123.115	1
89.144.172.228	1
5.113.189.124	1
195.181.123.5	1
89.42.99.144	1
69.194.66.19	1
5.114.12.63	1
37.129.100.194	1
185.95.152.107	1
83.122.50.85	1
5.75.79.251	1
151.239.151.202	1
5.121.40.71	1
89.199.16.186	1
5.115.165.134	1
89.199.66.143	1
5.216.49.153	1
89.196.125.228	1
5.120.122.170	1
89.199.40.81	1
162.248.243.241	1
5.117.169.173	1
5.127.86.181	1
5.122.231.10	1
91.251.219.34	1
5.115.156.12	1
5.117.86.52	1
5.122.171.187	1
5.119.227.198	1
95.64.99.111	1
86.55.39.113	1
5.209.212.4	1
5.74.236.12	1
5.115.201.44	1
5.117.125.117	1
5.114.75.10	1
83.120.178.87	1
5.126.120.45	1
5.74.252.86	1
5.209.105.165	1
5.115.104.144	1
188.158.169.31	1
5.122.158.66	1
5.121.139.82	1
5.212.159.74	1
2.178.210.94	1
5.116.170.57	1
5.121.111.150	1
5.209.181.226	1
89.44.178.37	1
151.238.245.254	1
151.235.253.194	1
5.52.66.75	1
5.216.88.152	1
5.124.124.50	1
5.113.201.46	1
5.121.230.244	1
5.127.79.165	1
5.127.213.76	1
5.62.219.200	1
5.115.255.68	1
188.229.59.241	1
5.115.87.49	1
5.72.230.248	1
5.126.165.183	1
5.115.163.16	1
5.214.217.108	1
5.215.228.105	1
5.125.95.172	1
90.154.93.189	1
178.212.48.85	1
5.202.217.58	1
5.212.157.152	1
185.26.180.162	1
93.114.19.104	1
151.242.106.131	1
183.80.89.73	1
5.208.133.10	1
5.125.71.34	1
5.119.4.133	1
91.251.223.149	1
5.127.146.205	1
5.120.214.5	1
5.120.12.137	1
89.34.128.193	1
5.122.22.161	1
37.27.112.198	1
78.38.68.60	1
5.121.98.94	1
204.18.240.73	1
5.112.122.102	1
5.125.185.166	1
89.196.183.36	1
5.121.151.116	1
2.185.139.39	1
188.215.212.0	1
5.115.198.188	1
89.198.201.23	1
79.127.79.197	1
5.127.122.206	1
5.127.195.64	1
5.125.63.106	1
158.58.101.114	1
172.80.228.227	1
31.56.148.207	1
5.215.51.49	1
5.237.8.87	1
5.62.43.44	1
109.125.159.134	1
151.235.229.101	1
2.180.202.71	1
172.69.60.149	1
5.117.167.235	1
188.212.217.68	1
5.211.120.99	1
5.216.59.119	1
5.211.157.75	1
89.199.250.11	1
5.214.253.171	1
31.214.248.242	1
5.126.217.140	1
178.173.142.86	1
188.208.208.165	1
2.184.133.50	1
89.219.86.44	1
5.115.161.195	1
204.18.115.43	1
79.127.89.64	1
5.213.55.103	1
5.213.228.18	1
151.239.101.186	1
5.213.82.148	1
37.156.57.25	1
37.137.193.92	1
5.127.183.93	1
5.114.116.212	1
2.176.104.225	1
154.72.169.25	1
86.55.207.211	1
5.210.63.112	1
5.115.212.206	1
91.251.235.82	1
5.127.53.118	1
93.115.220.207	1
77.238.115.238	1
109.125.158.219	1
95.162.130.179	1
83.121.166.228	1
5.121.58.207	1
5.114.129.79	1
83.123.85.192	1
5.121.244.107	1
95.162.163.209	1
5.210.58.124	1
95.81.119.155	1
5.208.76.87	1
89.199.228.37	1
37.129.199.189	1
5.218.207.72	1
5.123.89.184	1
5.211.235.216	1
5.210.90.230	1
37.27.244.213	1
37.129.212.100	1
5.212.122.149	1
89.34.37.7	1
37.156.152.28	1
217.24.144.229	1
37.148.72.59	1
5.119.142.214	1
5.211.210.74	1
204.18.73.148	1
2.186.208.107	1
37.129.77.177	1
5.214.199.227	1
213.207.225.95	1
89.34.58.40	1
5.123.253.221	1
91.99.16.68	1
46.225.36.56	1
5.213.47.183	1
151.238.251.2	1
2.178.172.102	1
72.141.157.28	1
83.123.96.99	1
192.15.79.178	1
5.218.84.162	1
188.210.165.225	1
5.121.222.175	1
2.181.230.67	1
136.243.191.205	1
5.73.136.121	1
5.125.176.37	1
113.203.15.120	1
2.183.29.93	1
83.120.125.176	1
5.200.221.145	1
5.123.42.220	1
89.198.236.52	1
5.75.20.232	1
46.100.137.102	1
5.115.120.114	1
188.159.130.71	1
5.125.139.205	1
192.15.134.134	1
5.62.173.132	1
5.233.69.166	1
213.195.63.196	1
5.53.56.58	1
151.239.122.29	1
113.203.91.149	1
5.122.211.106	1
5.212.129.235	1
5.123.81.160	1
37.153.182.246	1
5.210.73.106	1
37.129.154.43	1
192.15.229.16	1
5.115.214.182	1
5.218.166.162	1
192.15.85.44	1
5.106.38.215	1
109.125.158.166	1
5.212.229.71	1
83.120.7.198	1
5.121.191.202	1
5.219.16.214	1
83.121.199.211	1
37.129.76.205	1
31.59.109.166	1
5.125.0.138	1
5.217.43.65	1
2.190.246.212	1
89.196.208.202	1
37.129.36.226	1
89.43.231.23	1
91.98.15.217	1
5.106.91.68	1
151.240.231.154	1
151.239.29.91	1
5.121.206.193	1
94.24.88.142	1
5.212.48.213	1
83.120.217.69	1
5.126.246.115	1
